geoid,geoid20,year,denom_all_households,eli_count,eli_pct,vli_count,vli_pct,li_count,li_pct,mi_count,mi_pct,abmi_count,abmi_pct
1400000US06037502500,6037502500,2017,1130.0,215.0,19.026548,500.0,44.247787,680.0,60.176991,870.0,76.99115,260.0,23.00885
1400000US06037239802,6037239802,2015,1235.0,365.0,29.554655,725.0,58.704453,1040.0,84.210526,1110.0,89.87854,125.0,10.121457
1400000US06037132301,6037132301,2018,1224.0,299.0,24.428104,538.0,43.954247,795.0,64.950981,864.0,70.588234,360.0,29.411764
1400000US06037242202,6037242202,2017,814.0,414.0,50.859951,580.0,71.253075,736.0,90.417694,778.0,95.577393,35.0,4.2997541
1400000US06037123205,6037123205,2013,695.0,185.0,26.618706,340.0,48.920864,475.0,68.345322,595.0,85.611511,100.0,14.388489
1400000US06037650401,6037650401,2014,1404.0,100.0,7.1225071,164.0,11.680912,299.0,21.296297,449.0,31.980057,955.0,68.019943
1400000US06037480601,6037480601,2013,958.0,88.0,9.1858034,156.0,16.283924,299.0,31.210855,404.0,42.171188,554.0,57.828812
1400000US06037135113,6037135113,2016,1345.0,160.0,11.895911,295.0,21.933086,555.0,41.263939,665.0,49.442379,680.0,50.557621
1400000US06037407902,6037407902,2018,480.0,24.0,5.0,74.0,15.416667,168.0,35.0,207.0,43.125,272.0,56.666668
1400000US06037191201,6037191201,2013,1649.0,670.0,40.630684,995.0,60.3396,1245.0,75.500305,1344.0,81.503944,305.0,18.496058
1400000US06037226702,6037226702,2017,732.0,275.0,37.568306,483.0,65.983604,675.0,92.213112,691.0,94.398911,42.0,5.7377048
1400000US06037502200,6037502200,2018,1839.0,271.0,14.73627,547.0,29.744427,1020.0,55.464928,1202.0,65.36161,636.0,34.584015
1400000US06037274100,6037274100,2013,2270.0,200.0,8.8105726,415.0,18.281939,590.0,25.99119,750.0,33.039646,1520.0,66.96035
1400000US06037206053,6037206053,2018,990.0,321.0,32.424244,560.0,56.565655,814.0,82.222221,840.0,84.848488,149.0,15.050505
1400000US06037123901,6037123901,2016,1444.0,380.0,26.31579,655.0,45.360111,860.0,59.556786,1025.0,70.983383,420.0,29.085873
1400000US06037216800,6037216800,2018,1360.0,155.0,11.397058,240.0,17.647058,420.0,30.882353,585.0,43.014706,775.0,56.985294
1400000US06037503901,6037503901,2016,823.0,74.0,8.9914942,179.0,21.749697,284.0,34.507896,389.0,47.266098,435.0,52.855408
1400000US06037551802,6037551802,2016,1125.0,137.0,12.177778,288.0,25.6,605.0,53.777779,761.0,67.644447,364.0,32.355556
1400000US06037232602,6037232602,2014,1186.0,444.0,37.436764,681.0,57.419899,958.0,80.775719,1015.0,85.581787,170.0,14.333896
1400000US06037651002,6037651002,2018,1719.0,155.0,9.0168705,290.0,16.870274,520.0,30.250145,660.0,38.394417,1060.0,61.663757
1400000US06037800104,6037800104,2017,1728.0,175.0,10.127315,276.0,15.972222,484.0,28.00926,581.0,33.622684,1146.0,66.319443
1400000US06037237402,6037237402,2019,1034.0,345.0,33.36557,520.0,50.290134,735.0,71.083176,865.0,83.655708,169.0,16.344294
1400000US06037128801,6037128801,2013,1825.0,260.0,14.246575,455.0,24.931507,725.0,39.726028,1015.0,55.61644,810.0,44.38356
1400000US06037431502,6037431502,2019,1408.0,290.0,20.59659,470.0,33.38068,808.0,57.386364,963.0,68.39489,444.0,31.53409
1400000US06037702300,6037702300,2018,2886.0,409.0,14.171865,643.0,22.279972,1052.0,36.451836,1202.0,41.649342,1685.0,58.385307
1400000US06037117201,6037117201,2018,1199.0,345.0,28.773979,534.0,44.537113,764.0,63.719765,829.0,69.140953,370.0,30.859049
1400000US06037910501,6037910501,2019,2002.0,1205.0,60.189812,1609.0,80.369629,1834.0,91.608391,1928.0,96.303696,75.0,3.7462537
1400000US06037481604,6037481604,2019,1350.0,185.0,13.703704,555.0,41.111111,835.0,61.851852,940.0,69.629631,410.0,30.370371
1400000US06037900609,6037900609,2019,1439.0,705.0,48.992355,902.0,62.682419,1065.0,74.009727,1237.0,85.962471,202.0,14.037526
1400000US06037120030,6037120030,2013,675.0,271.0,40.148148,417.0,61.777779,593.0,87.851852,621.0,92.0,53.0,7.8518519
1400000US06037267201,6037267201,2015,1432.0,132.0,9.2178774,298.0,20.810057,522.0,36.452515,667.0,46.578213,764.0,53.351955
1400000US06037573402,6037573402,2019,2618.0,495.0,18.907562,945.0,36.096256,1460.0,55.767761,1675.0,63.980137,944.0,36.05806
1400000US06037404201,6037404201,2016,990.0,300.0,30.30303,575.0,58.080807,755.0,76.262627,815.0,82.323235,175.0,17.676767
1400000US06037574800,6037574800,2016,1415.0,245.0,17.314487,355.0,25.088339,630.0,44.522968,780.0,55.123676,635.0,44.876324
1400000US06037601401,6037601401,2018,1680.0,380.0,22.619047,680.0,40.476189,1125.0,66.964287,1245.0,74.10714,435.0,25.892857
1400000US06037137104,6037137104,2017,1029.0,110.0,10.68999,190.0,18.464529,300.0,29.154518,385.0,37.414967,645.0,62.682217
1400000US06037124903,6037124903,2019,1505.0,335.0,22.259136,460.0,30.564785,835.0,55.481728,1050.0,69.767441,455.0,30.232557
1400000US06037104201,6037104201,2019,940.0,235.0,25.0,445.0,47.340427,660.0,70.212769,825.0,87.765961,115.0,12.234042
1400000US06037111206,6037111206,2013,1435.0,200.0,13.937283,310.0,21.602787,410.0,28.571428,490.0,34.146343,945.0,65.853661
1400000US06037403703,6037403703,2013,1453.0,85.0,5.8499656,214.0,14.728148,439.0,30.213352,544.0,37.439781,909.0,62.560219
1400000US06037239201,6037239201,2018,945.0,315.0,33.333332,540.0,57.142857,700.0,74.074074,835.0,88.359787,110.0,11.640212
1400000US06037302003,6037302003,2017,1420.0,420.0,29.577465,660.0,46.478874,890.0,62.676056,1025.0,72.183098,395.0,27.816902
1400000US06037540502,6037540502,2018,1473.0,510.0,34.623219,869.0,58.995247,1129.0,76.646301,1239.0,84.114052,235.0,15.953835
1400000US06037620904,6037620904,2013,1130.0,85.0,7.5221238,115.0,10.176991,210.0,18.58407,355.0,31.41593,775.0,68.584068
1400000US06037542103,6037542103,2018,860.0,155.0,18.023256,435.0,50.581394,640.0,74.418602,725.0,84.302322,135.0,15.697675
1400000US06037195903,6037195903,2018,909.0,134.0,14.741474,324.0,35.643566,469.0,51.595158,539.0,59.295929,370.0,40.704071
1400000US06037575002,6037575002,2019,1874.0,300.0,16.008537,575.0,30.683031,910.0,48.559231,1165.0,62.166489,710.0,37.886871
1400000US06037406903,6037406903,2016,2045.0,400.0,19.559902,800.0,39.119804,1250.0,61.124695,1575.0,77.017113,470.0,22.982885
1400000US06037551502,6037551502,2014,1210.0,205.0,16.942148,460.0,38.016529,560.0,46.280991,645.0,53.305786,565.0,46.694214
1400000US06037920035,6037920035,2019,2125.0,200.0,9.4117651,525.0,24.705883,1080.0,50.823528,1430.0,67.294121,695.0,32.705883
1400000US06037137401,6037137401,2015,1610.0,115.0,7.1428571,270.0,16.770185,470.0,29.192547,515.0,31.987577,1095.0,68.012421
1400000US06037229100,6037229100,2015,939.0,320.0,34.078808,495.0,52.715656,765.0,81.46965,855.0,91.054314,84.0,8.9456873
1400000US06037300100,6037300100,2017,1908.0,190.0,9.9580717,250.0,13.102725,405.0,21.226416,490.0,25.681341,1418.0,74.318657
1400000US06037900104,6037900104,2015,1735.0,405.0,23.342939,860.0,49.567722,1300.0,74.927956,1420.0,81.844383,315.0,18.155619
1400000US06037703100,6037703100,2014,2370.0,260.0,10.970464,510.0,21.518988,905.0,38.185654,1250.0,52.742615,1120.0,47.257385
1400000US06037214503,6037214503,2016,1520.0,205.0,13.486842,330.0,21.710526,585.0,38.486843,760.0,50.0,760.0,50.0
1400000US06037900804,6037900804,2015,995.0,335.0,33.668343,535.0,53.768845,775.0,77.88945,860.0,86.432159,135.0,13.56784
1400000US06037271600,6037271600,2019,1940.0,325.0,16.752577,560.0,28.86598,795.0,40.979382,990.0,51.03093,950.0,48.96907
1400000US06037920111,6037920111,2018,921.0,45.0,4.8859935,75.0,8.1433229,159.0,17.263844,223.0,24.212812,698.0,75.787186
1400000US06037119801,6037119801,2018,725.0,79.0,10.896552,138.0,19.034483,345.0,47.586208,495.0,68.275864,229.0,31.586206
1400000US06037980037,6037980037,2016,662.0,32.0,4.833837,101.0,15.256798,225.0,33.987915,329.0,49.697884,332.0,50.151058
1400000US06037552400,6037552400,2016,572.0,75.0,13.111888,184.0,32.167831,343.0,59.965034,443.0,77.447556,129.0,22.552448
1400000US06037106643,6037106643,2013,1309.0,50.0,3.8197098,165.0,12.605042,280.0,21.390375,330.0,25.210085,980.0,74.86631
1400000US06037533804,6037533804,2018,1175.0,310.0,26.382978,545.0,46.38298,930.0,79.148933,1015.0,86.38298,160.0,13.617022
1400000US06037402904,6037402904,2018,798.0,39.0,4.887218,234.0,29.323309,389.0,48.746868,559.0,70.050125,240.0,30.075188
1400000US06037574000,6037574000,2013,1969.0,95.0,4.8247843,154.0,7.821229,384.0,19.502285,524.0,26.612494,1445.0,73.387505
1400000US06037553100,6037553100,2013,1874.0,219.0,11.686233,433.0,23.105656,832.0,44.397011,1066.0,56.883671,807.0,43.062965
1400000US06037500203,6037500203,2018,557.0,35.0,6.2836623,61.0,10.951526,138.0,24.775583,175.0,31.418312,381.0,68.402153
1400000US06037408302,6037408302,2014,1128.0,164.0,14.539007,264.0,23.404255,443.0,39.273048,596.0,52.83688,532.0,47.16312
1400000US06037296220,6037296220,2013,1540.0,675.0,43.831169,980.0,63.636364,1160.0,75.324677,1215.0,78.896103,325.0,21.103895
1400000US06037575902,6037575902,2014,2810.0,1010.0,35.943062,1505.0,53.55872,1880.0,66.903915,2070.0,73.665482,740.0,26.33452
1400000US06037104610,6037104610,2019,704.0,200.0,28.40909,325.0,46.164772,515.0,73.153412,559.0,79.403412,145.0,20.59659
1400000US06037536000,6037536000,2013,1005.0,185.0,18.407961,440.0,43.781094,700.0,69.651741,865.0,86.069649,140.0,13.930348
1400000US06037134905,6037134905,2017,2090.0,250.0,11.961722,480.0,22.966507,725.0,34.688995,935.0,44.736843,1155.0,55.263157
1400000US06037206052,6037206052,2014,335.0,67.0,20.0,81.0,24.179104,107.0,31.940298,154.0,45.97015,181.0,54.02985
1400000US06037125402,6037125402,2019,2119.0,324.0,15.290232,601.0,28.362434,971.0,45.823502,1127.0,53.185463,992.0,46.814537
1400000US06037131300,6037131300,2013,1130.0,110.0,9.7345133,340.0,30.088495,550.0,48.672565,710.0,62.83186,420.0,37.16814
1400000US06037291300,6037291300,2019,1103.0,110.0,9.9728012,340.0,30.825022,545.0,49.410698,630.0,57.116955,474.0,42.973709
1400000US06037910212,6037910212,2019,1110.0,111.0,10.0,201.0,18.108109,358.0,32.252251,511.0,46.036037,598.0,53.873875
1400000US06037461901,6037461901,2019,1663.0,469.0,28.202045,794.0,47.745041,1149.0,69.092003,1319.0,79.314491,345.0,20.74564
1400000US06037219800,6037219800,2017,1020.0,410.0,40.196079,620.0,60.784313,800.0,78.431374,885.0,86.764709,135.0,13.235294
1400000US06037239802,6037239802,2016,1300.0,435.0,33.46154,715.0,55.0,1040.0,80.0,1145.0,88.07692,155.0,11.923077
1400000US06037134904,6037134904,2017,1410.0,310.0,21.985815,545.0,38.652481,780.0,55.319149,900.0,63.829788,510.0,36.170212
1400000US06037900607,6037900607,2017,1125.0,555.0,49.333332,760.0,67.555557,990.0,88.0,1030.0,91.555557,95.0,8.4444447
1400000US06037900508,6037900508,2013,1027.0,179.0,17.429405,264.0,25.70594,453.0,44.109055,588.0,57.254139,439.0,42.745861
1400000US06037401311,6037401311,2018,2115.0,285.0,13.475178,450.0,21.276596,665.0,31.44208,900.0,42.553192,1215.0,57.446808
1400000US06037570502,6037570502,2014,1745.0,260.0,14.899714,680.0,38.968483,985.0,56.446991,1250.0,71.63324,495.0,28.366762
1400000US06037213100,6037213100,2016,960.0,190.0,19.791666,450.0,46.875,615.0,64.0625,720.0,75.0,240.0,25.0
1400000US06037910216,6037910216,2016,1226.0,85.0,6.933116,150.0,12.23491,335.0,27.324633,430.0,35.07341,796.0,64.92659
1400000US06037191420,6037191420,2017,1144.0,214.0,18.706293,429.0,37.5,689.0,60.227272,869.0,75.96154,275.0,24.038462
1400000US06037221602,6037221602,2018,925.0,390.0,42.162163,605.0,65.405403,770.0,83.24324,835.0,90.270271,90.0,9.7297297
1400000US06037900805,6037900805,2015,1320.0,165.0,12.5,455.0,34.469696,735.0,55.68182,855.0,64.772728,465.0,35.227272
1400000US06037480500,6037480500,2017,2044.0,155.0,7.5831704,315.0,15.410959,529.0,25.880627,689.0,33.708416,1356.0,66.340508
1400000US06037143902,6037143902,2014,1340.0,50.0,3.7313433,130.0,9.7014923,315.0,23.507463,390.0,29.104477,950.0,70.895523
1400000US06037900103,6037900103,2014,1680.0,445.0,26.488094,820.0,48.809525,1175.0,69.940475,1380.0,82.14286,300.0,17.857143
1400000US06037481714,6037481714,2014,860.0,335.0,38.953487,455.0,52.906979,550.0,63.953487,655.0,76.162788,205.0,23.83721
1400000US06037294520,6037294520,2018,925.0,190.0,20.540541,365.0,39.459461,590.0,63.783783,700.0,75.675674,225.0,24.324324
1400000US06037120010,6037120010,2014,695.0,120.0,17.266188,270.0,38.848923,370.0,53.237411,505.0,72.661873,190.0,27.338129
1400000US06037125403,6037125403,2013,880.0,91.0,10.340909,231.0,26.25,421.0,47.840908,518.0,58.863636,362.0,41.136364
1400000US06037800410,6037800410,2018,604.0,69.0,11.423841,128.0,21.192053,148.0,24.503311,213.0,35.2649,392.0,64.900665
1400000US06037139200,6037139200,2019,2110.0,275.0,13.033175,485.0,22.985783,1060.0,50.236965,1355.0,64.21801,755.0,35.78199
1400000US06037702900,6037702900,2016,5434.0,519.0,9.5509758,764.0,14.059625,1622.0,29.849098,1941.0,35.719543,3493.0,64.280457
1400000US06037533204,6037533204,2018,1055.0,219.0,20.758293,453.0,42.938389,772.0,73.175354,887.0,84.075829,169.0,16.018957
1400000US06037553801,6037553801,2015,999.0,254.0,25.425425,449.0,44.944946,704.0,70.470474,809.0,80.98098,190.0,19.019018
1400000US06037408134,6037408134,2017,764.0,100.0,13.089005,125.0,16.361256,204.0,26.701571,344.0,45.026176,420.0,54.973824
1400000US06037143402,6037143402,2015,1097.0,107.0,9.7538738,159.0,14.494075,290.0,26.435734,419.0,38.195076,679.0,61.89608
1400000US06037543603,6037543603,2018,1509.0,175.0,11.597084,375.0,24.850895,725.0,48.045063,794.0,52.617626,715.0,47.382374
1400000US06037300702,6037300702,2013,1953.0,115.0,5.8883767,175.0,8.9605732,365.0,18.689196,535.0,27.393753,1418.0,72.606247
1400000US06037183222,6037183222,2013,1255.0,380.0,30.278885,480.0,38.247013,685.0,54.581673,760.0,60.55777,495.0,39.44223
1400000US06037620002,6037620002,2019,1450.0,150.0,10.344828,325.0,22.413794,515.0,35.517242,620.0,42.758621,830.0,57.241379
1400000US06037134905,6037134905,2018,2294.0,280.0,12.205754,490.0,21.360069,760.0,33.129906,944.0,41.150829,1350.0,58.849171
1400000US06037302506,6037302506,2014,1380.0,385.0,27.89855,550.0,39.855072,830.0,60.144928,980.0,71.014496,400.0,28.985508
1400000US06037237101,6037237101,2015,1055.0,495.0,46.91943,685.0,64.928909,900.0,85.30806,970.0,91.94313,85.0,8.0568724
1400000US06037211123,6037211123,2018,745.0,150.0,20.134228,309.0,41.476509,506.0,67.919464,565.0,75.838928,179.0,24.026846
1400000US06037910002,6037910002,2015,2051.0,389.0,18.966358,838.0,40.858116,1267.0,61.774742,1452.0,70.794731,599.0,29.205265
1400000US06037535902,6037535902,2018,1545.0,120.0,7.7669902,360.0,23.30097,720.0,46.60194,1030.0,66.666664,515.0,33.333332
1400000US06037141303,6037141303,2013,1770.0,355.0,20.056498,505.0,28.531073,805.0,45.480225,930.0,52.542374,840.0,47.457626
1400000US06037531901,6037531901,2014,1697.0,433.0,25.515615,791.0,46.611668,1329.0,78.314674,1434.0,84.50206,264.0,15.556865
1400000US06037703200,6037703200,2014,2325.0,190.0,8.1720428,340.0,14.623656,790.0,33.978493,930.0,40.0,1395.0,60.0
1400000US06037219902,6037219902,2019,1220.0,305.0,25.0,620.0,50.819672,765.0,62.704918,920.0,75.409836,300.0,24.590164
1400000US06037543306,6037543306,2014,1569.0,178.0,11.344806,368.0,23.45443,602.0,38.368389,733.0,46.717655,836.0,53.282345
1400000US06037543607,6037543607,2015,662.0,27.0,4.0785499,65.0,9.8187313,178.0,26.888218,309.0,46.676739,353.0,53.323261
1400000US06037800506,6037800506,2015,1420.0,80.0,5.6338029,130.0,9.1549292,245.0,17.253521,320.0,22.535212,1100.0,77.46479
1400000US06037301801,6037301801,2013,1654.0,305.0,18.440145,634.0,38.331318,1004.0,60.701328,1179.0,71.281738,475.0,28.718258
1400000US06037104124,6037104124,2015,1244.0,84.0,6.7524114,259.0,20.819935,494.0,39.710609,589.0,47.347267,655.0,52.652733
1400000US06037533701,6037533701,2018,915.0,300.0,32.786884,510.0,55.737705,705.0,77.049179,765.0,83.60656,150.0,16.393442
1400000US06037131021,6037131021,2017,1026.0,232.0,22.612085,451.0,43.957115,657.0,64.035088,752.0,73.29435,274.0,26.705652
1400000US06037920042,6037920042,2018,2480.0,165.0,6.6532259,385.0,15.524194,725.0,29.233871,1015.0,40.927418,1465.0,59.072582
1400000US06037294120,6037294120,2016,550.0,190.0,34.545456,295.0,53.636364,415.0,75.454544,480.0,87.272728,70.0,12.727273
1400000US06037190510,6037190510,2016,1779.0,765.0,43.001686,1060.0,59.584038,1355.0,76.166382,1525.0,85.722313,254.0,14.277684
1400000US06037199001,6037199001,2017,260.0,83.0,31.923077,121.0,46.53846,174.0,66.92308,184.0,70.769234,76.0,29.23077
1400000US06037900704,6037900704,2017,1364.0,350.0,25.659824,584.0,42.81525,964.0,70.674484,1189.0,87.17009,175.0,12.829912
1400000US06037600602,6037600602,2019,703.0,255.0,36.273117,414.0,58.890469,564.0,80.227592,613.0,87.197723,90.0,12.802276
1400000US06037650102,6037650102,2014,774.0,40.0,5.1679587,115.0,14.857882,194.0,25.0646,299.0,38.630489,475.0,61.369511
1400000US06037189102,6037189102,2018,1930.0,210.0,10.880829,385.0,19.948187,530.0,27.46114,690.0,35.751297,1240.0,64.248703
1400000US06037460302,6037460302,2013,1384.0,305.0,22.037573,445.0,32.153179,625.0,45.158958,695.0,50.216763,690.0,49.855492
1400000US06037234200,6037234200,2017,1125.0,305.0,27.111111,415.0,36.888889,570.0,50.666668,655.0,58.222221,470.0,41.777779
1400000US06037134423,6037134423,2015,1285.0,235.0,18.287937,335.0,26.07004,435.0,33.852139,480.0,37.354084,805.0,62.645916
1400000US06037402903,6037402903,2016,990.0,285.0,28.787878,520.0,52.525253,690.0,69.696968,755.0,76.262627,235.0,23.737373
1400000US06037216401,6037216401,2017,2015.0,390.0,19.354839,720.0,35.73201,1100.0,54.590572,1245.0,61.786602,770.0,38.213398
1400000US06037503701,6037503701,2013,1710.0,240.0,14.035088,430.0,25.146198,790.0,46.19883,950.0,55.555557,760.0,44.444443
1400000US06037128400,6037128400,2015,1665.0,210.0,12.612613,455.0,27.327328,735.0,44.144146,910.0,54.654655,755.0,45.345345
1400000US06037207711,6037207711,2018,1849.0,419.0,22.660898,583.0,31.530558,687.0,37.15522,810.0,43.807465,1039.0,56.192535
1400000US06037570305,6037570305,2015,1342.0,398.0,29.657228,683.0,50.894188,876.0,65.275711,1020.0,76.005959,322.0,23.99404
1400000US06037204700,6037204700,2014,1180.0,285.0,24.152542,590.0,50.0,815.0,69.067795,995.0,84.322037,185.0,15.677966
1400000US06037533701,6037533701,2013,925.0,315.0,34.054054,480.0,51.891891,680.0,73.513512,810.0,87.567566,115.0,12.432432
1400000US06037128102,6037128102,2013,1334.0,365.0,27.361319,679.0,50.899551,884.0,66.266869,1014.0,76.011993,320.0,23.988007
1400000US06037269909,6037269909,2014,1032.0,186.0,18.023256,337.0,32.655037,488.0,47.286823,667.0,64.631783,365.0,35.368217
1400000US06037462001,6037462001,2019,1155.0,360.0,31.168831,605.0,52.380951,775.0,67.099564,865.0,74.891777,290.0,25.108225
1400000US06037570601,6037570601,2015,1435.0,365.0,25.435539,690.0,48.083622,945.0,65.853661,1120.0,78.048782,315.0,21.95122
1400000US06037601001,6037601001,2015,1035.0,430.0,41.545895,690.0,66.666664,840.0,81.159424,945.0,91.304344,90.0,8.695652
1400000US06037534403,6037534403,2017,724.0,147.0,20.303867,323.0,44.613258,561.0,77.486191,632.0,87.292816,91.0,12.56906
1400000US06037541603,6037541603,2013,635.0,270.0,42.519684,395.0,62.204723,550.0,86.614174,570.0,89.763779,65.0,10.23622
1400000US06037201401,6037201401,2014,1315.0,377.0,28.669201,569.0,43.269962,721.0,54.828896,837.0,63.650188,478.0,36.349812
1400000US06037602510,6037602510,2019,1193.0,266.0,22.29673,599.0,50.209557,782.0,65.549034,1013.0,84.911987,180.0,15.088014
1400000US06037531604,6037531604,2013,870.0,260.0,29.885057,535.0,61.494251,745.0,85.632187,775.0,89.08046,95.0,10.91954
1400000US06037208402,6037208402,2014,828.0,169.0,20.410627,399.0,48.188404,634.0,76.570045,689.0,83.212563,140.0,16.908213
1400000US06037576502,6037576502,2016,1985.0,635.0,31.989925,995.0,50.125946,1455.0,73.299751,1665.0,83.879097,320.0,16.120907
1400000US06037119801,6037119801,2019,735.0,128.0,17.414967,207.0,28.163265,412.0,56.05442,555.0,75.510201,180.0,24.489796
1400000US06037570202,6037570202,2018,1610.0,290.0,18.012423,485.0,30.124224,875.0,54.347828,1150.0,71.428574,460.0,28.571428
1400000US06037212102,6037212102,2013,1284.0,560.0,43.613708,814.0,63.395638,1109.0,86.37072,1159.0,90.264801,125.0,9.7352028
1400000US06037106648,6037106648,2013,950.0,225.0,23.68421,550.0,57.894737,735.0,77.368423,795.0,83.684212,155.0,16.31579
1400000US06037113102,6037113102,2017,973.0,54.0,5.5498457,74.0,7.6053443,179.0,18.396711,239.0,24.563206,734.0,75.43679
1400000US06037185204,6037185204,2014,694.0,120.0,17.291067,189.0,27.233429,299.0,43.083572,324.0,46.685879,370.0,53.314121
1400000US06037207901,6037207901,2017,621.0,142.0,22.866344,171.0,27.536232,222.0,35.748791,252.0,40.579712,369.0,59.420288
